state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,total_cases
Jigawa,Jigawa_LGA1,2022,5,367.9527537,27.16593607,0.63602339,rainy,1,62.61888525,41.67946994,8337.033245
Bayelsa,Bayelsa_LGA1,2024,3,85.71879799,27.66166405,0.351583073,dry,1,82.08606238,41.8148331,2451.131796
Cross River,Cross River_LGA2,2018,5,453.8339972,30.18470579,0.717778743,rainy,0,45.27076888,52.79554094,16606.14212
Borno,Borno_LGA1,2018,6,444.4698028,27.40691383,0.703401472,rainy,1,45.14281255,45.50429525,4285.302502
Imo,Imo_LGA3,2021,6,231.3751536,24.80770348,0.610638185,rainy,0,57.50941381,77.07435074,11497.89229
Benue,Benue_LGA1,2021,4,453.2563014,29.14732989,0.72540109,rainy,0,72.94777788,39.94468078,14129.74937
Abia,Abia_LGA2,2024,7,181.8932203,27.75914238,0.489219122,rainy,0,53.77110181,51.40150389,4209.285758
Bayelsa,Bayelsa_LGA2,2019,7,426.219705,29.05028835,0.766494177,rainy,0,34.89004727,57.24586237,6496.195262
Gombe,Gombe_LGA2,2025,4,279.1705237,29.30700244,0.688754574,rainy,0,64.3596022,42.08835109,9929.905132
Bayelsa,Bayelsa_LGA1,2021,7,356.0694073,25.9372486,0.667377224,rainy,1,67.69079004,51.5144812,6897.15481
Imo,Imo_LGA2,2021,10,393.4116532,25.04824734,0.738719105,rainy,1,31.42628703,57.45709614,2588.977435
Abia,Abia_LGA3,2020,2,16.72619592,25.39278079,0.266308577,harmattan,0,76.11314499,36.6122173,899.2861205
Enugu,Enugu_LGA2,2024,3,96.4402995,31.84721909,0.341675913,dry,1,43.67961458,27.92421691,411.7805065
Ekiti,Ekiti_LGA3,2024,1,25.45966748,28.54799005,0.239956863,harmattan,0,44.79313926,48.13349194,971.157997
Akwa Ibom,Akwa Ibom_LGA2,2019,7,342.2187109,27.20359609,0.844022345,rainy,1,54.47823743,36.5680216,3316.907046
Cross River,Cross River_LGA3,2024,10,310.2291583,29.49948212,0.598490237,rainy,0,55.32473709,55.9937798,14482.21749
Borno,Borno_LGA3,2020,2,49.82997007,25.66497722,0.372562846,harmattan,1,48.64990018,24.1462916,574.4208767
Borno,Borno_LGA3,2020,7,352.4723087,29.87484548,0.599110691,rainy,0,80.50879065,63.08312216,33414.35569
Anambra,Anambra_LGA3,2022,3,86.59260764,29.71137658,0.366721421,dry,0,70.33603987,51.06035503,9572.103994
Benue,Benue_LGA1,2023,2,34.31453486,29.03737418,0.423288196,harmattan,0,73.21410546,55.33962604,2925.051764
Edo,Edo_LGA1,2019,9,161.5161766,26.91451222,0.57766094,rainy,0,40.76524836,36.90654681,1696.171917
Cross River,Cross River_LGA2,2021,1,35.82046378,25.0757757,0.331869924,harmattan,0,43.77173482,49.49574812,944.5651132
Akwa Ibom,Akwa Ibom_LGA1,2020,12,18.6481788,25.44121596,0.267922416,harmattan,0,65.33315034,54.53426225,1700.837904
Ekiti,Ekiti_LGA3,2019,1,19.83017103,23.51330021,0.267823122,harmattan,0,60.89606779,32.54518435,825.2796572
Ekiti,Ekiti_LGA3,2023,4,313.9008793,29.33018028,0.700674966,rainy,0,29.49142201,50.99632519,2755.639453
Akwa Ibom,Akwa Ibom_LGA1,2018,1,19.92174762,25.4777678,0.419522956,harmattan,1,46.36995926,36.16841474,596.5841929
Borno,Borno_LGA1,2021,12,21.70084899,23.81228008,0.370567448,harmattan,0,81.84846239,62.98136802,2757.077588
Imo,Imo_LGA2,2019,8,413.9029817,28.46344469,0.762945436,rainy,0,64.30035904,74.44428311,29624.66185
Bauchi,Bauchi_LGA1,2020,5,309.5094849,28.91255362,0.647437425,rainy,0,41.59953699,42.577724,3825.199165
Anambra,Anambra_LGA1,2020,1,24.92773375,28.46159362,0.36020192,harmattan,1,67.17372495,74.88401493,2440.501256
Ebonyi,Ebonyi_LGA3,2022,9,220.7226392,27.59291531,0.558091194,rainy,0,44.81396604,26.26811515,1821.572498
Benue,Benue_LGA1,2018,5,251.6217286,29.65923024,0.627482171,rainy,0,73.52968493,44.21915957,19662.17058
Delta,Delta_LGA1,2023,12,17.60716756,25.62319578,0.353406031,harmattan,1,93.25567671,86.09054628,5420.911355
Akwa Ibom,Akwa Ibom_LGA3,2022,2,25.27376596,25.74946983,0.358444491,harmattan,0,74.95634092,80.2231944,3230.881645
Edo,Edo_LGA2,2019,2,24.13213907,26.04744352,0.333282627,harmattan,0,54.90040017,39.00042398,1121.448592
Benue,Benue_LGA2,2020,12,27.21402225,27.35219396,0.230641629,harmattan,1,73.22222417,30.99375228,877.6018656
Abia,Abia_LGA3,2019,5,293.9005172,24.92496626,0.733615959,rainy,0,74.81397047,42.14182063,6642.94897
Adamawa,Adamawa_LGA1,2018,6,174.8790961,28.42472627,0.606506969,rainy,1,44.44034393,55.06202335,3220.829558
Anambra,Anambra_LGA3,2023,4,265.3974087,25.42636484,0.737842324,rainy,0,61.05348971,37.55583518,7142.283993
Borno,Borno_LGA3,2018,6,391.039219,29.66879973,0.707307422,rainy,0,25.82527214,36.56198082,2879.471047
Bayelsa,Bayelsa_LGA2,2024,2,41.51929872,26.71031019,0.388901189,harmattan,1,63.9763575,74.76493948,1512.894436
Bauchi,Bauchi_LGA2,2019,5,297.0087075,27.78190144,0.686551997,rainy,1,60.39041598,34.40593302,9247.634573
Anambra,Anambra_LGA2,2020,7,347.1000203,26.75579648,0.780397806,rainy,1,51.54920281,58.11447575,5384.094701
Gombe,Gombe_LGA2,2023,10,408.5282527,29.01671562,0.765133851,rainy,1,51.63465229,44.50543071,5128.952487
Bayelsa,Bayelsa_LGA2,2024,9,406.8610559,26.69903073,0.719409089,rainy,0,88.79563824,49.28340457,38114.41285
Adamawa,Adamawa_LGA1,2023,6,235.1583783,27.24140954,0.674248714,rainy,1,31.63281694,44.93485986,1924.08187
Imo,Imo_LGA3,2021,10,254.452515,27.39791758,0.513646647,rainy,0,75.10422161,41.43561716,13312.9521
Borno,Borno_LGA1,2018,7,348.9498217,25.90580411,0.667818457,rainy,1,50.17963141,42.60077287,3769.667412
Ekiti,Ekiti_LGA3,2021,7,329.6304498,27.88476724,0.821225495,rainy,0,43.40741507,31.10565608,4028.453261
Cross River,Cross River_LGA3,2022,12,12.35191216,25.96574666,0.289766271,harmattan,0,63.17271171,72.22612433,3821.87723
Ebonyi,Ebonyi_LGA2,2024,1,12.57244348,22.87450743,0.328704738,harmattan,0,84.58220521,37.76451119,1719.748955
Bauchi,Bauchi_LGA1,2024,5,233.6951653,28.04935939,0.559089539,rainy,1,55.8865519,50.14224,4807.639811
Abia,Abia_LGA3,2023,8,286.5354831,27.80586704,0.793055627,rainy,0,39.02162473,33.40025993,4658.173818
Bayelsa,Bayelsa_LGA1,2024,8,272.1239182,27.00958954,0.772030117,rainy,1,41.06750593,59.32170751,4175.284135
Benue,Benue_LGA1,2022,2,30.11216579,25.69840397,0.253066484,harmattan,1,50.38048146,65.12413347,751.5634452
Jigawa,Jigawa_LGA2,2020,12,42.52746089,26.79716068,0.307266144,harmattan,1,76.8073464,45.47241946,1822.491547
Benue,Benue_LGA1,2021,7,337.1406849,26.17822963,0.651699838,rainy,0,92.04715497,34.1340288,19068.62307
Imo,Imo_LGA1,2020,10,356.165725,25.2934901,0.695421464,rainy,0,48.72435589,66.37309845,8752.908111
Abia,Abia_LGA1,2022,5,149.6057819,26.67017725,0.532422688,rainy,1,40.98439387,76.36508007,2061.660391
Ekiti,Ekiti_LGA1,2019,6,235.4123031,27.590714,0.653646937,rainy,1,66.92436826,57.39273954,5357.562566
Jigawa,Jigawa_LGA1,2024,4,465.3101754,26.52557678,0.769740376,rainy,1,54.96541349,73.33279027,10825.00142
Imo,Imo_LGA1,2025,8,413.7763675,25.53252574,0.761413053,rainy,1,82.10577379,82.16894567,28319.57668
Cross River,Cross River_LGA2,2018,10,358.738731,27.92251066,0.736512012,rainy,0,90.05828572,28.42108371,18526.15576
Delta,Delta_LGA3,2018,4,323.7607209,29.18116659,0.51897054,rainy,0,78.42951918,72.80757952,25038.1439
Cross River,Cross River_LGA1,2021,5,306.9924966,28.05718111,0.646299587,rainy,1,52.24421855,47.72472231,5643.420288
Anambra,Anambra_LGA2,2024,2,29.65192322,28.53526083,0.371818171,harmattan,0,50.22508963,34.51017936,1363.23081
Anambra,Anambra_LGA3,2021,6,377.7702776,27.97864449,0.846449187,rainy,0,46.82757498,53.65575363,5861.167665
Adamawa,Adamawa_LGA3,2023,4,175.7429404,26.49432004,0.534822322,rainy,0,62.80075719,49.58076301,4749.126038
Anambra,Anambra_LGA2,2025,3,107.7467326,31.73020652,0.48433586,dry,0,33.1329941,25.42267249,380.6856016
Benue,Benue_LGA2,2023,11,115.1205188,28.16528488,0.536601966,dry,0,44.75196668,22.96286669,2003.210454
Imo,Imo_LGA1,2022,9,290.3787309,25.51501878,0.593463705,rainy,0,64.67181621,37.87480369,9907.174132
Abia,Abia_LGA1,2020,7,274.3620781,28.24156786,0.743363824,rainy,0,58.61790102,50.57550738,4914.035497
Akwa Ibom,Akwa Ibom_LGA2,2022,6,195.5191039,27.08738832,0.533924242,rainy,0,59.41639177,77.70862584,11787.4006
Kaduna,Kaduna_LGA1,2023,6,272.0950068,30.29985229,0.639172608,rainy,1,47.00791674,51.49128981,6406.690547
Jigawa,Jigawa_LGA2,2019,3,100.4656535,28.86324866,0.431124027,dry,0,66.61334473,52.94220284,6288.800439
Enugu,Enugu_LGA2,2023,4,211.6652821,29.62009483,0.566380314,rainy,0,39.6762715,56.73306793,5080.44216
Bauchi,Bauchi_LGA3,2024,11,84.25293475,29.33193129,0.312659303,dry,0,56.17743422,57.49041957,3468.5525
Cross River,Cross River_LGA3,2018,2,54.07223571,25.93734238,0.259635842,harmattan,0,72.83003819,35.28453349,3643.709305
Adamawa,Adamawa_LGA2,2022,5,289.6351154,29.69059732,0.779847019,rainy,0,60.61647787,24.73586018,4065.861149
Cross River,Cross River_LGA2,2023,11,55.45570991,29.63704162,0.353106853,dry,0,60.55609087,54.53595714,7754.734274
Anambra,Anambra_LGA1,2022,1,24.67968734,27.96936124,0.345592267,harmattan,0,72.61769673,53.00566621,2965.48126
Gombe,Gombe_LGA2,2025,11,100.1630519,31.17526735,0.485417543,dry,1,34.47814088,46.99442428,721.0964393
Imo,Imo_LGA1,2020,9,324.5638465,28.95998391,0.698691443,rainy,1,61.85293478,59.71576129,25440.51886
Imo,Imo_LGA3,2018,1,31.75731592,26.6859248,0.389534011,harmattan,1,47.50782903,22.56117108,460.8307754
Imo,Imo_LGA2,2020,4,251.400511,25.71117388,0.562143573,rainy,0,69.25110601,35.69589683,8858.115949
Borno,Borno_LGA3,2024,8,259.9332643,28.11231942,0.570761929,rainy,1,80.36053442,40.77143638,16801.62401
Imo,Imo_LGA3,2025,2,22.57121147,25.73051036,0.248346693,harmattan,0,71.54094703,62.78538907,3264.678141
Bauchi,Bauchi_LGA1,2025,3,100.1697735,32.75011673,0.360571105,dry,1,60.7362237,34.80779918,1550.655781
Anambra,Anambra_LGA1,2021,4,358.5406562,29.06542334,0.67629899,rainy,0,44.79576295,39.46644939,6332.586592
Ekiti,Ekiti_LGA2,2023,9,230.4865263,27.66610836,0.579219882,rainy,0,82.37873993,20.13993393,5676.054131
Edo,Edo_LGA1,2023,4,266.1893579,27.86065854,0.702747485,rainy,1,65.79698362,19.67677003,1538.036878
Delta,Delta_LGA3,2024,4,455.7266117,30.88429768,0.701617578,rainy,0,94.30916862,70.09964877,65146.46555
Adamawa,Adamawa_LGA3,2020,4,224.605981,27.86593457,0.595349725,rainy,0,68.21999441,61.1097725,8962.093938
Edo,Edo_LGA1,2022,6,238.5726897,26.68130181,0.705588187,rainy,0,78.00987464,56.78881006,14519.91972
Abia,Abia_LGA2,2025,4,303.9053835,26.3244328,0.874875091,rainy,1,78.32589698,58.93015769,4888.417991
Bayelsa,Bayelsa_LGA2,2020,5,395.4386816,27.26661774,0.797254057,rainy,0,56.13048155,46.94767889,10385.88148
Delta,Delta_LGA2,2019,5,361.7355496,27.97966923,0.575208403,rainy,0,86.42904766,63.59070068,34164.37269
Adamawa,Adamawa_LGA1,2020,10,305.3713052,25.28646107,0.690077599,rainy,0,58.90321488,47.37744853,4991.068999
Ekiti,Ekiti_LGA2,2018,12,28.56780156,25.3391881,0.319013995,harmattan,0,68.62318033,44.02730032,1218.160079
Bayelsa,Bayelsa_LGA2,2018,3,97.04364446,31.29192458,0.312559145,dry,0,47.46053059,49.26186265,3400.954435
Benue,Benue_LGA2,2019,2,15.6414596,26.44735137,0.270126519,harmattan,0,68.82368959,48.95490335,1666.913633
Cross River,Cross River_LGA1,2024,5,530.6759977,27.22785741,0.746246592,rainy,0,32.45607011,45.99348029,6835.087443
Benue,Benue_LGA2,2025,5,310.0352057,25.89036103,0.5883781,rainy,1,61.93848538,49.77496828,6270.494423
Benue,Benue_LGA2,2019,5,453.8900178,26.32872043,0.660497802,rainy,0,66.95048093,64.33820371,24394.12533
Borno,Borno_LGA2,2018,4,412.8503863,31.1527508,0.713190274,rainy,0,68.59057224,56.82519852,19075.54112
Imo,Imo_LGA2,2019,10,317.6929264,26.57086635,0.712816324,rainy,1,41.4826278,88.41458225,8696.900099
Anambra,Anambra_LGA3,2025,7,329.6375894,28.89167419,0.626162618,rainy,1,83.25606837,76.74956474,19182.69734
Cross River,Cross River_LGA2,2025,3,127.3686553,30.10706083,0.429308495,dry,0,57.5185208,61.82584799,2277.073197
Abia,Abia_LGA1,2021,9,262.2917379,26.1620913,0.73745551,rainy,0,60.1017887,40.04509877,5672.835905
Borno,Borno_LGA2,2021,7,369.3295533,28.7257747,0.660927373,rainy,1,38.65878376,40.72928053,2849.260642
Bayelsa,Bayelsa_LGA1,2025,3,73.16474078,27.17883623,0.359564143,dry,0,68.52243149,48.85510305,3735.839345
Jigawa,Jigawa_LGA3,2022,8,272.4358067,30.70642459,0.550988377,rainy,1,77.15894653,51.4699522,12362.46923
Bauchi,Bauchi_LGA3,2020,11,38.56049901,31.00622014,0.418174224,dry,0,73.22339337,29.18687375,2403.678129
Benue,Benue_LGA1,2021,2,45.52678613,27.83048107,0.365768883,harmattan,0,53.61015332,35.24683148,1614.72004
Ebonyi,Ebonyi_LGA2,2021,1,24.99322815,23.73122004,0.447758417,harmattan,0,42.13318015,46.8752845,657.6030404
Adamawa,Adamawa_LGA2,2020,6,286.1417499,28.16184177,0.699885783,rainy,1,65.14376775,65.5707646,9346.011505
Gombe,Gombe_LGA3,2023,1,24.06946153,27.97992952,0.432037474,harmattan,1,63.70080723,36.34246601,847.5388915
Bauchi,Bauchi_LGA3,2023,4,342.3310044,30.06869381,0.743953165,rainy,0,52.87611281,35.55252716,7573.741186
Bayelsa,Bayelsa_LGA3,2020,3,130.1396714,28.40861535,0.385840383,dry,0,46.59660986,56.45581391,3867.722347
Akwa Ibom,Akwa Ibom_LGA3,2020,10,340.2150271,28.36528964,0.817071521,rainy,1,56.26489436,44.867228,3873.949049
Bauchi,Bauchi_LGA2,2021,5,398.8195703,30.31283215,0.799769405,rainy,1,36.48502222,57.95325093,3927.052741
Borno,Borno_LGA2,2023,11,102.1486241,28.67337829,0.393295745,dry,0,69.58921196,25.54033876,6245.512785
Cross River,Cross River_LGA3,2025,9,378.1079244,27.38483005,0.603292151,rainy,0,51.43535313,67.77053657,21832.99248
Delta,Delta_LGA1,2019,12,53.28682097,28.36390296,0.343029675,harmattan,0,89.37169096,86.57102812,9739.608791
Cross River,Cross River_LGA1,2019,3,64.59493996,28.8186455,0.348976063,dry,0,56.27886764,29.03537167,2718.451865
Abia,Abia_LGA3,2023,5,239.4864042,27.15260218,0.764903853,rainy,0,62.4492984,52.93629503,4343.501714
Imo,Imo_LGA3,2020,6,328.9730662,25.15011177,0.638120283,rainy,0,49.69479745,57.57976401,22546.97365
Benue,Benue_LGA1,2018,2,35.75857007,26.27641655,0.295809059,harmattan,0,81.34638415,70.28805861,3508.346298
Anambra,Anambra_LGA3,2025,12,38.98250259,28.87772354,0.273376559,harmattan,0,83.35421633,67.13213044,4058.637677
Gombe,Gombe_LGA2,2019,5,241.2237617,27.38190176,0.674281602,rainy,1,61.75720856,68.84382517,12696.01843
Akwa Ibom,Akwa Ibom_LGA1,2023,12,25.46161346,26.17782748,0.327466305,harmattan,0,69.0833407,74.55651485,2457.826737
Ebonyi,Ebonyi_LGA1,2020,5,151.4517945,27.15031216,0.576057185,rainy,0,54.41652462,25.48446736,1953.772951
Bayelsa,Bayelsa_LGA3,2023,11,59.41331869,25.41247191,0.394552695,dry,0,67.88301641,48.42583988,3684.740178
Benue,Benue_LGA2,2022,10,353.4503421,29.02881227,0.713951302,rainy,0,39.68927461,52.06224521,7511.227389
Enugu,Enugu_LGA1,2020,1,42.45961102,27.66173849,0.399232767,harmattan,0,82.98602545,24.86555811,1439.449436
Bauchi,Bauchi_LGA2,2023,8,231.3556914,28.8588879,0.591626571,rainy,1,41.79109161,72.26187534,6032.067559
Borno,Borno_LGA3,2023,2,24.07776111,25.38583247,0.285410719,harmattan,0,49.05115528,57.5265721,1356.192118
Benue,Benue_LGA3,2021,11,119.5055944,31.01732849,0.425540895,dry,0,53.83968121,28.19381588,2126.329715
Cross River,Cross River_LGA2,2023,6,338.9867004,30.79684475,0.48629392,rainy,0,76.62987549,33.72729632,12287.61302
Enugu,Enugu_LGA2,2019,4,280.7690793,27.40598768,0.552154504,rainy,0,73.76734965,47.50005415,13549.75646
Bauchi,Bauchi_LGA3,2018,7,278.6974017,28.09988442,0.593432502,rainy,1,61.87440072,63.10319513,6735.363548
Edo,Edo_LGA2,2020,9,267.6696182,25.75512418,0.705095583,rainy,0,60.20958352,70.95650471,10824.1094
Abia,Abia_LGA2,2019,5,268.2389866,27.63355766,0.776174033,rainy,0,83.84034476,46.64995385,13538.75325
Ebonyi,Ebonyi_LGA3,2023,2,24.70329796,24.69276821,0.272905944,harmattan,0,45.4857578,50.95207311,617.843282
Abia,Abia_LGA3,2023,12,10.37050175,28.29364468,0.39505801,harmattan,0,67.03186646,34.71749606,1462.274027
Bauchi,Bauchi_LGA3,2022,2,43.97431622,26.55066066,0.24170035,harmattan,0,69.78191368,52.59898971,2456.430041
Benue,Benue_LGA2,2022,7,316.546093,28.20319688,0.64291624,rainy,0,74.0531673,54.33063297,29088.92248
Bauchi,Bauchi_LGA1,2020,11,90.84188477,29.61369353,0.458377665,dry,0,57.29557207,38.22579192,1583.445456
Ebonyi,Ebonyi_LGA2,2025,12,30.22974179,25.97579757,0.367858603,harmattan,0,78.92389974,53.25297773,1840.774877
Abia,Abia_LGA1,2022,9,225.7638147,28.63876148,0.671723183,rainy,0,73.38733849,56.85638622,8249.810573
Bauchi,Bauchi_LGA2,2023,2,32.85945241,28.16433424,0.346665289,harmattan,1,67.55493567,43.70042434,2466.448188
Akwa Ibom,Akwa Ibom_LGA2,2019,12,21.89877957,26.88556971,0.332859898,harmattan,1,61.82829354,69.53714409,930.5095737
Ebonyi,Ebonyi_LGA1,2024,1,14.35409532,27.26538472,0.357384737,harmattan,1,61.17319225,32.2705179,560.2600334
Bayelsa,Bayelsa_LGA3,2025,11,92.06496636,29.0173326,0.413319687,dry,0,61.4405029,77.85574647,6592.112833
Borno,Borno_LGA1,2024,4,261.9956745,25.0916963,0.485273833,rainy,0,66.50575925,33.73254966,10746.30666
Enugu,Enugu_LGA2,2020,6,286.381701,27.28869925,0.704217313,rainy,0,86.61709351,52.70473964,14976.16663
Adamawa,Adamawa_LGA1,2020,8,175.5435834,26.56815935,0.575728722,rainy,1,91.79061537,29.5243055,3363.112447
Imo,Imo_LGA1,2018,1,40.82387639,27.27415352,0.377372748,harmattan,0,52.98678694,62.15697391,4434.626831
Akwa Ibom,Akwa Ibom_LGA2,2018,11,24.8965029,27.49449528,0.29290945,dry,0,63.76246293,40.18492038,2951.398178
Enugu,Enugu_LGA2,2018,2,31.43388827,26.21009445,0.370611511,harmattan,0,67.10199288,49.94379404,2775.996101
Edo,Edo_LGA1,2021,10,231.5458764,26.51208723,0.604512042,rainy,0,77.61995484,61.91789431,20022.41826
Benue,Benue_LGA3,2024,11,92.52811052,29.99925276,0.335653743,dry,0,43.64225545,17.19740088,717.390766
Jigawa,Jigawa_LGA2,2024,7,313.2184268,26.201796,0.656849978,rainy,1,74.08332446,54.8160056,11079.19352
Gombe,Gombe_LGA2,2019,11,70.48589355,29.34166929,0.535491235,dry,1,48.05304158,57.23560149,1401.641297
Abia,Abia_LGA3,2025,11,60.56779174,27.76278105,0.344940189,dry,1,74.83165354,54.16862201,1827.069241
Benue,Benue_LGA2,2023,5,462.2890545,29.84958069,0.8372047,rainy,0,34.53846009,56.27220923,4701.46897
Cross River,Cross River_LGA1,2020,10,382.2593772,28.03485707,0.575746787,rainy,0,36.28136934,32.32977585,3190.168248
Cross River,Cross River_LGA3,2020,1,36.55720918,24.39387822,0.31038403,harmattan,0,55.35712971,42.65877634,2025.089708
Borno,Borno_LGA3,2023,10,323.5343832,28.99793804,0.581243436,rainy,0,42.8963349,61.65581983,8229.639643
Borno,Borno_LGA2,2019,4,324.7087442,28.64980325,0.649988044,rainy,0,91.28301787,38.24059727,19646.95609
Ekiti,Ekiti_LGA1,2021,8,271.4254393,27.9031081,0.774735068,rainy,0,44.89582607,39.1199799,4513.556495
Gombe,Gombe_LGA2,2024,12,17.49448351,27.57797222,0.343956638,harmattan,0,31.69475147,53.67965836,791.0227057
Borno,Borno_LGA1,2023,8,420.0264127,29.42150502,0.634532507,rainy,1,66.76265334,79.14595926,24111.70412
Akwa Ibom,Akwa Ibom_LGA2,2023,5,187.1274703,27.3967987,0.556407638,rainy,0,64.592142,64.96699039,10282.03511
Jigawa,Jigawa_LGA3,2018,2,23.81390378,27.14569842,0.204655916,harmattan,0,64.54738669,62.23843842,2750.03695
Adamawa,Adamawa_LGA1,2022,1,26.16438925,26.53846995,0.358446527,harmattan,1,42.42147343,51.58399336,550.0086
Delta,Delta_LGA1,2018,5,400.409799,28.81087747,0.60844732,rainy,0,63.8004797,88.92497142,47337.44214
Delta,Delta_LGA2,2024,12,31.13400249,26.32434163,0.309754308,harmattan,0,92.23906949,87.31714841,15883.70468
Ekiti,Ekiti_LGA3,2022,9,236.5922683,26.43952448,0.650242905,rainy,0,79.17340518,55.44970058,19246.53029
Imo,Imo_LGA1,2025,1,18.39523883,26.83745782,0.242365895,harmattan,0,87.23615866,30.88053947,1937.192503
Anambra,Anambra_LGA3,2019,4,225.6498737,29.07682966,0.591268626,rainy,0,76.19851485,70.56530151,26419.57546
Borno,Borno_LGA3,2024,11,59.88822322,29.10281463,0.382699682,dry,0,70.72940423,49.74240101,7342.284709
Bayelsa,Bayelsa_LGA3,2021,5,338.730512,26.38787396,0.661796021,rainy,0,47.85250213,53.34395215,12548.23832
Gombe,Gombe_LGA1,2022,4,219.0735072,28.10194002,0.594750708,rainy,0,67.2752855,47.67511696,5608.704308
Gombe,Gombe_LGA3,2020,3,75.45861591,30.22070005,0.322296919,dry,0,57.68112293,44.27307543,2865.465565
Gombe,Gombe_LGA1,2024,10,261.4460218,26.36493917,0.673092491,rainy,1,71.92283667,41.23206992,6038.612564
Imo,Imo_LGA1,2025,5,280.9904324,25.83362382,0.661676655,rainy,1,63.87196149,43.55725295,6756.716007
Edo,Edo_LGA3,2018,7,177.0329054,28.95722784,0.518750677,rainy,0,66.15124285,33.99761789,2895.807286
Bayelsa,Bayelsa_LGA1,2022,1,24.95599291,24.66442786,0.334636514,harmattan,0,71.60095883,46.76805011,2147.675875
Adamawa,Adamawa_LGA3,2019,7,260.2777261,25.83788329,0.687385475,rainy,0,78.55680043,32.55986375,6073.240968
Imo,Imo_LGA1,2023,3,46.16602004,29.04017401,0.319367341,dry,0,91.59277142,41.85097394,9321.098658
Ekiti,Ekiti_LGA1,2019,12,18.96470477,26.05020087,0.381343894,harmattan,0,69.65806484,49.93830433,2673.941709
Cross River,Cross River_LGA3,2025,2,52.36170881,26.78798905,0.284913548,harmattan,0,79.62555019,67.69968197,6483.938944
Ebonyi,Ebonyi_LGA3,2022,4,292.8367504,28.91965167,0.763767999,rainy,0,81.31103707,52.79384457,19884.74524
Ebonyi,Ebonyi_LGA1,2021,6,298.0592789,24.95875829,0.71048429,rainy,0,48.85973085,49.27575844,5388.590922
Imo,Imo_LGA1,2022,10,274.0552497,26.07743709,0.678650107,rainy,1,50.33322297,77.51159337,4979.454685
Delta,Delta_LGA1,2022,5,386.6878554,26.79693279,0.639303173,rainy,1,77.7142961,69.37491339,12170.17752
Gombe,Gombe_LGA3,2023,3,34.65669171,29.67668249,0.273127758,dry,0,70.68547158,34.08386591,3042.172035
Gombe,Gombe_LGA1,2018,9,407.936449,31.80020774,0.775363329,rainy,0,43.87097177,29.04128891,3691.127839
Borno,Borno_LGA1,2019,7,304.4433357,29.36921175,0.537770872,rainy,0,60.40293812,39.82140065,7888.094769
Anambra,Anambra_LGA2,2023,3,49.2896053,29.76523437,0.349483516,dry,0,58.29308871,36.79000053,2422.665889
Borno,Borno_LGA3,2024,3,36.37209607,30.58788833,0.308350497,dry,0,62.68772743,44.97133126,5298.01203
Jigawa,Jigawa_LGA3,2025,3,88.33245129,28.92305021,0.351004219,dry,0,58.55726484,19.57987027,1404.892064
Gombe,Gombe_LGA2,2025,8,303.3722613,29.66660844,0.608261367,rainy,1,33.06955826,67.67635631,3650.824008
Ebonyi,Ebonyi_LGA2,2025,4,223.7689143,25.73393963,0.630804859,rainy,0,57.02795125,39.43500335,3969.740554
