record_id,state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,source,total_cases,symptomatic_cases,asymptomatic_cases,cases_under5,cases_5to15,cases_15plus,suspected_cases,tested_cases,positive_cases,rd_t_positive,microscopy_positive,pcr_positive,predicted_cases_lower_ci,predicted_cases_upper_ci
829,Enugu,Enugu_LGA3,2021,2,31.57718269,26.33129518,0.344884279,harmattan,0,86.21289684,39.3357607,routine,2612.135913,2064.776574,1174.72206,2189.389203,3535.24552,4285.748764,8017.297079,6904.19327,7914.142246,4748.485348,2374.242674,791.4142246,1567.281548,3656.990279
830,Ekiti,Ekiti_LGA1,2025,6,328.2853926,29.01049877,0.696475445,rainy,0,87.79660976,35.38065026,routine,8868.193066,9481.102575,4116.290629,8471.076391,10557.54126,23442.40083,36993.22042,29830.49149,31585.29652,18951.17791,9475.588957,3158.529652,5320.91584,12415.47029
831,Imo,Imo_LGA1,2021,6,359.258139,25.96469357,0.675660704,rainy,0,72.42737363,29.66711712,routine,8697.052027,7603.054286,3991.73666,11583.43315,16185.20838,30847.99228,46602.712,33963.59071,39203.5341,23522.12046,11761.06023,3920.35341,5218.231216,12175.87284
832,Benue,Benue_LGA3,2018,2,50.7620326,27.36304957,0.346561182,harmattan,0,65.00398434,56.21043224,routine,3090.224091,3283.083414,1486.312656,2872.342131,4448.237587,6014.611983,9494.978338,6934.724739,8889.406543,5333.643926,2666.821963,888.9406543,1854.134455,4326.313727
833,Adamawa,Adamawa_LGA1,2023,4,308.9773489,28.1886227,0.794391554,rainy,0,22.82385588,54.92256783,routine,2371.237004,6253.336996,4015.986416,14891.76834,25625.87027,45802.37723,62697.13601,15761.24481,19824.4395,11894.6637,5947.331849,1982.44395,1422.742202,3319.731805
834,Kaduna,Kaduna_LGA1,2018,3,71.66637324,29.31116467,0.420784975,dry,0,63.92863383,28.38906467,survey,3052.469742,3158.918403,1426.8252,5534.254063,7467.253628,10966.71823,17362.49105,12258.04751,15457.4013,9274.440777,4637.220389,1545.74013,1831.481845,4273.457638
835,Edo,Edo_LGA3,2020,10,205.7388667,25.49379652,0.61199385,rainy,0,57.9238229,61.69954044,routine,4961.920957,7702.981652,3011.995802,5055.899256,8447.310609,14723.57207,22568.17371,13080.02494,15017.68114,9010.608685,4505.304343,1501.768114,2977.152574,6946.68934
836,Delta,Delta_LGA2,2020,10,378.7382408,29.41381794,0.691476287,rainy,0,70.44584205,60.30191788,routine,45176.32067,43548.7152,26332.91092,34334.48835,46599.76685,91977.84017,147073.8413,97447.50527,105520.3979,63312.23876,31656.11938,10552.03979,27105.7924,63246.84894
837,Kaduna,Kaduna_LGA1,2025,2,39.5172284,27.42213842,0.418808182,harmattan,0,49.08025707,50.04076373,routine,3306.775125,4651.435214,2232.982759,5588.727823,10685.56164,14176.82546,26426.82647,11956.38839,12703.47103,7622.082618,3811.041309,1270.347103,1984.065075,4629.485175
838,Akwa Ibom,Akwa Ibom_LGA2,2021,11,27.15623283,28.35188659,0.222576405,dry,0,35.1798434,49.10065382,routine,640.94237,1033.431411,629.6906018,2216.167403,2368.851347,4864.639412,6697.844454,2659.499954,3423.946782,2054.368069,1027.184035,342.3946782,384.565422,897.319318
839,Delta,Delta_LGA2,2019,3,112.0049397,31.64731993,0.325462951,dry,0,84.83730795,90,survey,19516.75867,17967.4282,10631.32823,7260.50163,10064.66987,20964.49718,36861.6343,25987.13931,25043.9139,15026.34834,7513.17417,2504.39139,11710.0552,27323.46213
840,Delta,Delta_LGA2,2020,11,106.2308789,29.05200061,0.333032289,dry,0,88.85174836,70.0377655,routine,21071.34354,16013.27493,8209.392826,8205.911111,13064.44527,16227.16642,26703.99253,26653.76368,34160.70876,20496.42526,10248.21263,3416.070876,12642.80612,29499.88096
841,Imo,Imo_LGA3,2022,2,37.42590971,26.01093135,0.355605154,harmattan,1,48.01290469,38.0908067,routine,776.8901358,1228.442348,356.7711947,1849.583748,2856.148455,3743.447627,6324.982067,3245.357327,3966.420461,2379.852277,1189.926138,396.6420461,466.1340815,1087.64619
842,Adamawa,Adamawa_LGA1,2019,9,320.2699021,28.34530189,0.741807802,rainy,0,67.79080213,62.07618847,routine,14847.0475,18639.73508,8787.987825,14311.16825,22829.43105,26596.17917,56411.81778,34566.1387,36051.3677,21630.82062,10815.41031,3605.13677,8908.228498,20785.8665
843,Bayelsa,Bayelsa_LGA3,2021,8,409.0417263,29.50468334,0.811971786,rainy,0,65.23679659,73.20993715,routine,40939.42247,43120.23041,18704.19404,25323.78481,39133.8152,60561.98351,95240.78595,65247.01712,78428.3259,47056.99554,23528.49777,7842.83259,24563.65348,57315.19146
844,Akwa Ibom,Akwa Ibom_LGA3,2023,6,270.7181297,29.05365347,0.65778483,rainy,1,60.45242044,53.40342627,routine,7547.880586,9444.627991,3200.55375,6560.64919,9806.166166,22293.19129,29131.42189,18696.72781,22708.4462,13625.06772,6812.533859,2270.84462,4528.728352,10567.03282
845,Adamawa,Adamawa_LGA1,2024,7,201.0916072,28.9775159,0.628402953,rainy,0,56.90050845,32.93081585,survey,4091.477874,4538.65665,2160.832908,5399.339766,9659.985206,18159.30635,21347.32514,15121.2561,21378.57387,12827.14432,6413.572162,2137.857387,2454.886724,5728.069023
846,Imo,Imo_LGA2,2025,7,253.6480678,28.57571013,0.608007399,rainy,1,57.84440447,57.93090361,routine,7988.814297,13663.58401,5328.058571,10280.52866,14872.05834,28980.67986,49558.49215,25050.45267,25308.72864,15185.23719,7592.618593,2530.872864,4793.288578,11184.34002
847,Borno,Borno_LGA1,2023,3,123.1544036,27.50603958,0.465390695,dry,0,55.51527991,75.34719433,routine,5848.783446,6975.002814,4271.976333,5444.827225,7445.455663,13893.8339,22793.76252,11895.42193,12874.47683,7724.686096,3862.343048,1287.447683,3509.270068,8188.296824
848,Gombe,Gombe_LGA1,2018,7,376.4114895,29.21433912,0.678442575,rainy,1,51.25045145,85.83853377,routine,14772.51736,16561.2627,10508.97494,13246.65888,20525.88761,24547.65707,40587.47781,23911.49409,31326.5492,18795.92952,9397.964759,3132.65492,8863.510414,20681.5243
849,Jigawa,Jigawa_LGA3,2021,11,86.97255414,30.55030166,0.4483407,dry,0,74.2429339,30.28562887,routine,5509.809129,4777.22308,2097.327482,6911.095566,11307.10571,14700.87644,23399.59642,19552.07129,25103.59915,15062.15949,7531.079744,2510.359915,3305.885477,7713.73278
850,Imo,Imo_LGA2,2023,4,415.6791058,29.28859195,0.79484357,rainy,0,65.94945076,49.00428499,routine,28007.8416,29874.73843,9619.708074,21320.39432,31057.34505,66789.14037,78636.20177,62871.92214,86663.63046,51998.17828,25999.08914,8666.363046,16804.70496,39210.97823
851,Benue,Benue_LGA1,2019,7,382.6686762,25.867355,0.682044729,rainy,0,78.67421963,24.38296924,sentinel,8733.856442,9919.492239,4157.542849,15418.22659,25532.04907,32396.51254,66675.47939,46164.01059,46951.06418,28170.63851,14085.31925,4695.106418,5240.313865,12227.39902
852,Abia,Abia_LGA1,2019,8,236.4855942,29.03458659,0.664681043,rainy,0,43.48658384,57.62704858,survey,3576.879675,5080.340607,2741.779446,7083.305601,11253.02564,14950.07893,24851.25237,11580.09813,14189.10005,8513.46003,4256.730015,1418.910005,2146.127805,5007.631545
853,Bauchi,Bauchi_LGA2,2024,3,65.7611829,32.56544092,0.397388335,dry,1,56.66745186,57.14356231,routine,1991.218559,3177.600777,1207.465065,3093.016015,4850.229799,6190.88519,12801.54857,6407.561506,6539.320229,3923.592137,1961.796069,653.9320229,1194.731136,2787.705983
854,Ekiti,Ekiti_LGA2,2019,4,234.6797325,27.72552889,0.688380763,rainy,0,42.69807968,49.42444192,routine,3777.71912,6446.396055,4382.324361,9811.681027,16011.09706,22524.79704,39665.58721,16514.78892,18503.58656,11102.15194,5551.075968,1850.358656,2266.631472,5288.806768
855,Cross River,Cross River_LGA3,2020,2,46.33629481,25.00559399,0.354106924,harmattan,0,91.03566257,21.75919728,routine,3547.826321,2964.902312,1900.972561,4848.367625,6058.68458,13653.37432,25033.6726,17886.99761,16340.72371,9804.434224,4902.217112,1634.072371,2128.695793,4966.956849
856,Abia,Abia_LGA3,2020,3,43.87458144,26.09404218,0.347288133,dry,1,53.34381797,40.59138756,routine,561.1564879,675.412181,671.2303969,975.7180299,1846.806434,2970.222021,4969.915042,2472.057712,2655.08727,1593.052362,796.526181,265.508727,336.6938927,785.6190831
857,Bayelsa,Bayelsa_LGA1,2021,12,18.14177052,27.12523397,0.33842683,harmattan,0,80.26389326,58.82627936,survey,5018.607894,5286.237264,2095.515606,2790.569326,4568.798098,7502.003308,12162.3459,9542.651792,10717.04044,6430.224262,3215.112131,1071.704044,3011.164736,7026.051051
858,Adamawa,Adamawa_LGA2,2022,7,272.8178214,27.45698682,0.739254882,rainy,1,55.95343393,34.1876323,routine,1706.704009,1797.707234,1436.709408,3027.187046,4246.208693,9617.1336,12009.39591,7560.66494,9704.909616,5822.94577,2911.472885,970.4909616,1024.022406,2389.385613
859,Gombe,Gombe_LGA2,2021,11,51.99503532,30.89722511,0.388290918,dry,0,73.04039292,47.34990449,routine,2220.686352,2330.454826,1219.775566,2265.667515,2920.717027,5599.435851,9797.368746,6302.404476,6414.42257,3848.653542,1924.326771,641.442257,1332.411811,3108.960893
860,Delta,Delta_LGA2,2023,3,143.2467655,30.98272666,0.392865079,dry,1,95,58.43128384,routine,11502.85137,11375.18528,4115.145586,6025.399676,7934.645975,13060.40368,22222.28456,20535.54149,22955.60626,13773.36375,6886.681877,2295.560626,6901.710822,16103.99192
861,Edo,Edo_LGA2,2020,1,12.06952876,26.47621767,0.303838951,harmattan,1,71.93696045,53.25380457,routine,1322.050454,1519.074335,652.1617109,1125.520713,2163.56098,2795.285991,5922.657496,3501.527339,3339.596331,2003.757798,1001.878899,333.9596331,793.2302724,1850.870636
862,Edo,Edo_LGA3,2024,2,40.25012361,26.93189977,0.432463238,harmattan,0,71.68112809,42.6897747,sentinel,1659.85977,2043.858888,626.7038146,1508.009891,3003.725078,4078.659816,6743.335918,4926.153512,5755.228264,3453.136958,1726.568479,575.5228264,995.9158619,2323.803678
863,Cross River,Cross River_LGA3,2020,6,300.7373085,31.23189565,0.533989396,rainy,0,80.73992229,59.92308048,routine,15386.54265,13559.19531,7415.591164,8744.736169,12067.5575,25003.12084,38775.30645,29593.06406,32196.02922,19317.61753,9658.808765,3219.602922,9231.925592,21541.15971
864,Jigawa,Jigawa_LGA1,2021,7,278.4217125,26.37579312,0.605538858,rainy,1,66.50184709,44.81835937,routine,6888.949655,8287.581564,3309.007899,8226.564932,12578.3291,15972.07959,26114.68119,19565.89341,25146.28076,15087.76846,7543.884228,2514.628076,4133.369793,9644.529516
865,Ekiti,Ekiti_LGA3,2021,5,205.9689253,27.29457725,0.572407783,rainy,1,39.59393924,55.85533298,routine,2995.618356,4403.091706,2149.712333,5870.42138,9920.926028,12535.42621,17662.05492,8972.54843,13057.96707,7834.780242,3917.390121,1305.796707,1797.371013,4193.865698
866,Delta,Delta_LGA2,2024,4,404.9977127,29.97184209,0.705721324,rainy,0,85.92297904,71.24487428,routine,50598.726,56223.60535,29556.61109,23109.11498,40311.12982,65799.92656,126619.5521,88823.8566,84193.36187,50516.01712,25258.00856,8419.336187,30359.2356,70838.2164
867,Akwa Ibom,Akwa Ibom_LGA3,2020,11,46.92923918,30.13527313,0.253645717,dry,1,56.43196524,58.92520906,survey,1839.198204,1859.414702,1039.175956,1970.795754,2651.205707,3988.505124,5715.835241,3887.262466,5327.859536,3196.715722,1598.357861,532.7859536,1103.518923,2574.877486
868,Ebonyi,Ebonyi_LGA2,2019,10,183.9355712,24.3448705,0.533766891,rainy,0,54.71890995,64.6025168,routine,3331.48796,4567.800873,2066.640258,4417.077951,5372.938665,9906.950949,16981.0557,8622.372755,9218.573996,5531.144398,2765.572199,921.8573996,1998.892776,4664.083144
869,Borno,Borno_LGA3,2019,9,293.6679184,28.24808543,0.614215403,rainy,1,64.65628312,29.17142004,survey,5784.131133,7386.109524,2717.372479,10295.05205,13268.28682,29227.25941,45943.95555,27305.95095,28934.71843,17360.83106,8680.41553,2893.471843,3470.47868,8097.783587
870,Jigawa,Jigawa_LGA2,2024,10,319.8356655,28.69719865,0.624423192,rainy,1,80.17653678,47.10559314,routine,7135.284275,7371.259719,3766.779657,6308.628119,10443.34638,12499.43538,27556.15885,18762.21392,18453.05537,11071.83322,5535.916612,1845.305537,4281.170565,9989.397984
871,Borno,Borno_LGA1,2023,2,34.38847296,27.25054538,0.345829403,harmattan,0,54.75923854,42.08619468,sentinel,1479.800766,1441.014124,756.5272686,2163.579739,3076.173901,4518.830495,6020.64073,4274.981092,6284.836238,3770.901743,1885.450871,628.4836238,887.8804594,2071.721072
872,Akwa Ibom,Akwa Ibom_LGA1,2018,7,272.7830985,28.13418202,0.688343331,rainy,1,78.26729327,47.90723668,routine,7486.594199,8120.624397,3290.207764,7599.436321,11240.91081,14281.32913,29044.20459,20738.7516,21820.02813,13092.01688,6546.00844,2182.002813,4491.95652,10481.23188
873,Abia,Abia_LGA3,2018,12,27.22751401,26.61092153,0.375845807,harmattan,0,72.74149504,69.30338127,routine,3619.572307,3114.361521,1658.3779,1982.592725,2882.838906,4979.526739,6919.423602,5729.095924,7435.428716,4461.257229,2230.628615,743.5428716,2171.743384,5067.401229
874,Imo,Imo_LGA1,2020,3,100.9494747,29.20142393,0.347589504,dry,0,44.48612371,34.32951137,routine,1925.805066,2742.310462,1110.71999,5343.758491,8055.832518,13229.21009,19958.28678,9476.89712,11569.14798,6941.488787,3470.744394,1156.914798,1155.483039,2696.127092
875,Ekiti,Ekiti_LGA1,2019,11,41.71516566,29.73058168,0.339484531,dry,0,60.83774343,32.88301478,survey,1427.978128,1972.261397,623.1484712,2741.033969,4515.14245,6268.363546,10853.66144,6582.419939,7530.883217,4518.52993,2259.264965,753.0883217,856.7868769,1999.16938
876,Ebonyi,Ebonyi_LGA1,2022,2,19.97772888,25.25914655,0.369245911,harmattan,0,68.3385804,31.69758723,routine,906.8889566,1013.271894,413.1284357,1583.844918,1915.676419,3429.166485,6271.105082,3787.973518,3868.382572,2321.029543,1160.514771,386.8382572,544.133374,1269.644539
877,Ebonyi,Ebonyi_LGA3,2019,2,9.286736822,26.62795874,0.316578655,harmattan,0,72.32249977,55.9750028,survey,1926.716426,1790.549204,994.1713807,1178.490829,2159.807341,3632.649142,5281.609657,4033.250684,4873.263624,2923.958174,1461.979087,487.3263624,1156.029855,2697.402996
878,Anambra,Anambra_LGA2,2022,11,31.08975705,28.29010073,0.271224753,dry,0,66.80319868,74.36920168,routine,4606.825221,6545.437005,2690.755653,3593.330282,5979.760357,8166.575931,15793.44889,9480.531763,9833.298581,5899.979149,2949.989574,983.3298581,2764.095133,6449.555309
879,Bayelsa,Bayelsa_LGA2,2021,12,14.16412864,25.33454571,0.32147856,harmattan,0,70.65670177,49.76691994,routine,2507.447097,2786.944396,1049.14674,1749.25769,2788.028542,6089.092129,8837.136599,6006.598774,6644.184771,3986.510862,1993.255431,664.4184771,1504.468258,3510.425936
880,Anambra,Anambra_LGA2,2024,1,22.5755897,27.32969084,0.314948218,harmattan,1,71.02194309,65.3539861,routine,1622.159408,1621.571121,958.1965571,1228.311498,1897.352993,2499.091276,5229.997225,3195.848672,3182.002101,1909.20126,954.6006302,318.2002101,973.2956447,2271.023171
881,Bayelsa,Bayelsa_LGA3,2025,3,81.07907087,30.10542855,0.448556648,dry,1,77.97299514,40.55833014,routine,2005.495562,2180.577474,659.0346763,2033.92659,3068.487462,3727.457233,6593.742269,5507.932086,6747.449256,4048.469553,2024.234777,674.7449256,1203.297337,2807.693787
882,Bauchi,Bauchi_LGA2,2020,10,239.8852926,30.51322597,0.619262264,rainy,1,55.31847149,34.09765147,routine,2987.723274,4299.024405,1001.013803,6559.950262,7709.039367,16299.51669,21806.51935,13528.02436,17310.06883,10386.0413,5193.020648,1731.006883,1792.633964,4182.812583
883,Cross River,Cross River_LGA3,2018,3,102.8668489,29.79111569,0.428083954,dry,0,40.58628986,53.50289286,routine,2597.079656,3130.040327,2504.590927,4441.120105,7821.689156,13467.5723,16080.93473,8354.405795,12130.99767,7278.598603,3639.299302,1213.099767,1558.247793,3635.911518
884,Edo,Edo_LGA2,2025,3,37.82233484,31.15051869,0.322896789,dry,1,89.18940621,17.2586358,routine,1537.654654,1018.431024,798.8440808,2464.751266,3087.852459,6566.310337,10262.40932,8647.029993,9402.659,5641.5954,2820.7977,940.2659,922.5927921,2152.716515
885,Adamawa,Adamawa_LGA3,2021,2,19.23669087,25.75487018,0.293007794,harmattan,1,19.88346674,61.68448647,routine,170.9822742,630.617505,225.6493398,1272.236162,2408.724274,3118.591621,4912.200797,1081.589338,1367.419683,820.4518096,410.2259048,136.7419683,102.5893645,239.3751839
886,Benue,Benue_LGA1,2019,8,383.6445882,28.35312822,0.692814404,rainy,0,60.32309034,58.1185924,survey,20930.32639,22494.80275,16671.11447,21192.88981,34346.02516,53781.26376,79966.84446,52756.24814,65911.01139,39546.60683,19773.30342,6591.101139,12558.19583,29302.45695
887,Jigawa,Jigawa_LGA1,2021,9,281.7491077,30.03907111,0.526887742,rainy,1,58.45657775,42.82220093,routine,5122.891583,5880.048523,2772.538838,7905.536984,9881.327721,15282.72789,25149.60113,15465.08168,18619.59054,11171.75432,5585.877162,1861.959054,3073.73495,7172.048216
888,Ekiti,Ekiti_LGA3,2025,1,28.89289391,26.42097604,0.362338882,harmattan,0,63.7705636,68.44988827,routine,2318.841795,2970.414244,1550.24058,2327.994527,3810.238439,4847.685026,9687.21656,5604.625456,5865.998172,3519.598903,1759.799452,586.5998172,1391.305077,3246.378513
889,Akwa Ibom,Akwa Ibom_LGA1,2025,9,357.9855522,27.49267449,0.819834277,rainy,0,46.4215832,59.53103246,routine,4856.793333,4774.728139,3809.037856,7560.791142,10296.00418,14234.66162,19595.13666,11917.88991,17695.93645,10617.56187,5308.780936,1769.593645,2914.076,6799.510666
890,Gombe,Gombe_LGA1,2020,4,254.9906264,28.70088085,0.578902636,rainy,0,39.99777612,63.89711351,routine,7798.478624,11726.08347,5704.285047,17511.67666,23341.88029,32176.9654,50736.02991,23368.46786,30666.35939,18399.81564,9199.907818,3066.635939,4679.087174,10917.87007
891,Ebonyi,Ebonyi_LGA2,2022,3,66.24281143,30.94866767,0.467956642,dry,0,69.71972225,27.06370252,routine,1019.997226,1126.915397,429.2804723,1474.746381,2020.527443,4577.678006,5926.640088,4502.751675,5606.229423,3363.737654,1681.868827,560.6229423,611.9983359,1427.996117
892,Kaduna,Kaduna_LGA1,2021,1,45.35751602,26.35851816,0.282298729,harmattan,0,81.75076759,61.37313564,routine,2595.491394,2516.581317,1625.943969,1455.850685,2585.727252,4046.541703,7631.267992,5289.679912,5194.905828,3116.943497,1558.471748,519.4905828,1557.294837,3633.687952
893,Edo,Edo_LGA2,2019,11,52.25838428,28.9516911,0.37254166,dry,1,80.31224585,53.83874912,survey,2311.121046,2152.728959,880.595687,1136.899081,1861.705051,3653.435861,5102.706938,4273.92217,5103.737427,3062.242456,1531.121228,510.3737427,1386.672628,3235.569465
894,Delta,Delta_LGA1,2022,11,120.054681,28.93908347,0.49884563,dry,1,55.7470914,52.28421333,routine,1539.024329,2290.842837,1099.140865,2134.323887,3650.903189,6006.982523,9794.738946,5259.05109,5823.987423,3494.392454,1747.196227,582.3987423,923.4145975,2154.634061
895,Imo,Imo_LGA2,2021,2,34.78333348,27.5860686,0.307160921,harmattan,0,68.4505163,58.42118416,survey,1683.255678,2095.699942,1248.459152,1960.956736,2145.069446,4565.231154,8247.430614,4748.416333,4628.321184,2776.99271,1388.496355,462.8321184,1009.953407,2356.557949
896,Edo,Edo_LGA1,2020,1,12.1403509,26.78309198,0.332932517,harmattan,0,65.03507939,38.92380767,routine,886.3860298,819.5777595,665.2603287,959.4130707,1801.745299,3016.62129,4854.330257,3006.066871,3293.15203,1975.891218,987.9456091,329.315203,531.8316179,1240.940442
897,Borno,Borno_LGA2,2019,1,20.15767752,26.75785294,0.320462584,harmattan,1,49.23363925,78.41301534,routine,1147.818621,1664.358539,1106.198632,1624.077428,2047.45822,3492.591743,6051.1633,2821.728508,3075.727269,1845.436361,922.7181807,307.5727269,688.6911723,1606.946069
898,Edo,Edo_LGA3,2019,4,242.7835117,28.46648975,0.706747168,rainy,0,65.94546291,47.74828842,routine,4781.720636,4927.023572,3495.048672,4428.838063,7781.155185,14218.49264,21904.24806,13942.70989,15472.15739,9283.294434,4641.647217,1547.215739,2869.032381,6694.40889
899,Edo,Edo_LGA3,2020,9,217.1838926,27.20831596,0.590549588,rainy,0,78.19090245,47.51796738,routine,11828.10033,11794.78962,4321.194797,8969.066644,10545.65828,21378.18022,32380.13332,25579.62525,29639.72401,17783.83441,8891.917203,2963.972401,7096.860195,16559.34046
900,Ekiti,Ekiti_LGA1,2020,6,271.9772024,26.96614412,0.733037291,rainy,0,76.8441316,40.56323303,sentinel,8557.689828,7551.191983,4623.49385,8450.390085,11243.8608,18732.04235,27723.48452,23622.68107,29903.20651,17941.92391,8970.961954,2990.320651,5134.613897,11980.76576
